Mother,Daughter,Nvertex,Intermediate,Signatures,Chain,Signatures (Easy-Read),All Possible Signature,Minimal Set,Minimal Set (number of elements),Minimal Set (same flavour)
e,W^+,3,B t_L,tbl,e -- (l) -- B -- (t) -- t_L -- (b) -- W^+, 1t + 1b + 1l,"{'jjl', 'TlE', 'tbl', 'vvl', 'llE'}","['LlE', 'jjl', 'tbl', 'vvl']","[2, 1, 1, 1]","['LlE', 'jjl', 'tbl', 'vvl']"
e,W^+,3,B tau_L,TlE,e -- (l) -- B -- (T) -- tau_L -- (E) -- W^+, 1l + 1tau + MET,"{'jjl', 'TlE', 'tbl', 'vvl', 'llE'}","['LlE', 'jjl', 'tbl', 'vvl']","[2, 1, 1, 1]","['LlE', 'jjl', 'tbl', 'vvl']"
e,W^+,3,B nu_tau,TlE,e -- (l) -- B -- (E) -- nu_tau -- (T) -- W^+, 1l + 1tau + MET,"{'jjl', 'TlE', 'tbl', 'vvl', 'llE'}","['LlE', 'jjl', 'tbl', 'vvl']","[2, 1, 1, 1]","['LlE', 'jjl', 'tbl', 'vvl']"
e,W^0,3,B H^+,vvl,e -- (l) -- B -- (v) -- H^+ -- (v) -- W^0, 1l + 2v,"{'jjl', 'lE', 'lll', 'bbl', 'TTl', 'vvl', 'ttl'}","['lE', 'jjl', 'bbl', 'ttl', 'vvl', 'lll', 'TTl']","[1, 1, 1, 1, 1, 1, 1]","['lE', '(JJ)l', 'vvl', '(LL)l']"
e,W^0,3,B H^0,vvl,e -- (l) -- B -- (v) -- H^0 -- (v) -- W^0, 1l + 2v,"{'jjl', 'lE', 'lll', 'bbl', 'TTl', 'vvl', 'ttl'}","['lE', 'jjl', 'bbl', 'ttl', 'vvl', 'lll', 'TTl']","[1, 1, 1, 1, 1, 1, 1]","['lE', '(JJ)l', 'vvl', '(LL)l']"
e,W^0,3,B q,jjl,e -- (l) -- B -- (j) -- q -- (j) -- W^0, 2j_l + 1l,"{'jjl', 'lE', 'lll', 'bbl', 'TTl', 'vvl', 'ttl'}","['lE', 'jjl', 'bbl', 'ttl', 'vvl', 'lll', 'TTl']","[1, 1, 1, 1, 1, 1, 1]","['lE', '(JJ)l', 'vvl', '(LL)l']"
e,W^0,3,B l,lll,e -- (l) -- B -- (l) -- l -- (l) -- W^0, 3l,"{'jjl', 'lE', 'lll', 'bbl', 'TTl', 'vvl', 'ttl'}","['lE', 'jjl', 'bbl', 'ttl', 'vvl', 'lll', 'TTl']","[1, 1, 1, 1, 1, 1, 1]","['lE', '(JJ)l', 'vvl', '(LL)l']"
e,W^0,3,B nu,lE,e -- (l) -- B -- (E) -- nu -- (E) -- W^0, 1l + MET,"{'jjl', 'lE', 'lll', 'bbl', 'TTl', 'vvl', 'ttl'}","['lE', 'jjl', 'bbl', 'ttl', 'vvl', 'lll', 'TTl']","[1, 1, 1, 1, 1, 1, 1]","['lE', '(JJ)l', 'vvl', '(LL)l']"
e,W^0,3,B b_L,bbl,e -- (l) -- B -- (b) -- b_L -- (b) -- W^0, 2b + 1l,"{'jjl', 'lE', 'lll', 'bbl', 'TTl', 'vvl', 'ttl'}","['lE', 'jjl', 'bbl', 'ttl', 'vvl', 'lll', 'TTl']","[1, 1, 1, 1, 1, 1, 1]","['lE', '(JJ)l', 'vvl', '(LL)l']"
e,W^0,3,B t_L,ttl,e -- (l) -- B -- (t) -- t_L -- (t) -- W^0, 2t + 1l,"{'jjl', 'lE', 'lll', 'bbl', 'TTl', 'vvl', 'ttl'}","['lE', 'jjl', 'bbl', 'ttl', 'vvl', 'lll', 'TTl']","[1, 1, 1, 1, 1, 1, 1]","['lE', '(JJ)l', 'vvl', '(LL)l']"
e,W^0,3,B tau_L,TTl,e -- (l) -- B -- (T) -- tau_L -- (T) -- W^0, 1l + 2tau,"{'jjl', 'lE', 'lll', 'bbl', 'TTl', 'vvl', 'ttl'}","['lE', 'jjl', 'bbl', 'ttl', 'vvl', 'lll', 'TTl']","[1, 1, 1, 1, 1, 1, 1]","['lE', '(JJ)l', 'vvl', '(LL)l']"
e,W^0,3,B nu_tau,lE,e -- (l) -- B -- (E) -- nu_tau -- (E) -- W^0, 1l + MET,"{'jjl', 'lE', 'lll', 'bbl', 'TTl', 'vvl', 'ttl'}","['lE', 'jjl', 'bbl', 'ttl', 'vvl', 'lll', 'TTl']","[1, 1, 1, 1, 1, 1, 1]","['lE', '(JJ)l', 'vvl', '(LL)l']"
e,G,3,B q,jjl,e -- (l) -- B -- (j) -- q -- (j) -- G, 2j_l + 1l,"{'bbl', 'ttl', 'jjl'}","['bbl', 'ttl', 'jjl']","[1, 1, 1]",['(JJ)l']
e,G,3,B d,jjl,e -- (l) -- B -- (j) -- d -- (j) -- G, 2j_l + 1l,"{'bbl', 'ttl', 'jjl'}","['bbl', 'ttl', 'jjl']","[1, 1, 1]",['(JJ)l']
e,G,3,B u,jjl,e -- (l) -- B -- (j) -- u -- (j) -- G, 2j_l + 1l,"{'bbl', 'ttl', 'jjl'}","['bbl', 'ttl', 'jjl']","[1, 1, 1]",['(JJ)l']
e,G,3,B b_L,bbl,e -- (l) -- B -- (b) -- b_L -- (b) -- G, 2b + 1l,"{'bbl', 'ttl', 'jjl'}","['bbl', 'ttl', 'jjl']","[1, 1, 1]",['(JJ)l']
e,G,3,B t_L,ttl,e -- (l) -- B -- (t) -- t_L -- (t) -- G, 2t + 1l,"{'bbl', 'ttl', 'jjl'}","['bbl', 'ttl', 'jjl']","[1, 1, 1]",['(JJ)l']
e,G,3,B t,ttl,e -- (l) -- B -- (t) -- t -- (t) -- G, 2t + 1l,"{'bbl', 'ttl', 'jjl'}","['bbl', 'ttl', 'jjl']","[1, 1, 1]",['(JJ)l']
e,G,3,B b,bbl,e -- (l) -- B -- (b) -- b -- (b) -- G, 2b + 1l,"{'bbl', 'ttl', 'jjl'}","['bbl', 'ttl', 'jjl']","[1, 1, 1]",['(JJ)l']
e,H^+,2,B,vl,e -- (l) -- B -- (v) -- H^+, 1l + 1v,{'vl'},['vl'],[1],['vl']
e,H^0,2,B,vl,e -- (l) -- B -- (v) -- H^0, 1l + 1v,{'vl'},['vl'],[1],['vl']
e,q,2,B,jl,e -- (l) -- B -- (j) -- q, 1j_l + 1l,{'jl'},['jl'],[1],['jl']
e,d,2,B,jl,e -- (l) -- B -- (j) -- d, 1j_l + 1l,{'jl'},['jl'],[1],['jl']
e,u,2,B,jl,e -- (l) -- B -- (j) -- u, 1j_l + 1l,{'jl'},['jl'],[1],['jl']
e,l,2,B,ll,e -- (l) -- B -- (l) -- l, 2l,{'ll'},['ll'],[1],['ll']
e,nu,2,B,lE,e -- (l) -- B -- (E) -- nu, 1l + MET,{'lE'},['lE'],[1],['lE']
e,b_L,2,B,bl,e -- (l) -- B -- (b) -- b_L, 1b + 1l,{'bl'},['bl'],[1],['bl']
e,t_L,2,B,tl,e -- (l) -- B -- (t) -- t_L, 1t + 1l,{'tl'},['tl'],[1],['tl']
e,t,2,B,tl,e -- (l) -- B -- (t) -- t, 1t + 1l,{'tl'},['tl'],[1],['tl']
e,b,2,B,bl,e -- (l) -- B -- (b) -- b, 1b + 1l,{'bl'},['bl'],[1],['bl']
e,tau_L,2,B,Tl,e -- (l) -- B -- (T) -- tau_L, 1l + 1tau,{'Tl'},['Tl'],[1],['Tl']
e,nu_tau,2,B,lE,e -- (l) -- B -- (E) -- nu_tau, 1l + MET,{'lE'},['lE'],[1],['lE']
e,tau,2,B,Tl,e -- (l) -- B -- (T) -- tau, 1l + 1tau,{'Tl'},['Tl'],[1],['Tl']
b_L,B,1,-,b,b_L -- (b) -- B, 1b,{'b'},['b'],[1],['b']
b_L,W^+,1,-,t,b_L -- (t) -- W^+, 1t,{'t'},['t'],[1],['t']
b_L,W^0,1,-,b,b_L -- (b) -- W^0, 1b,{'b'},['b'],[1],['b']
b_L,G,1,-,b,b_L -- (b) -- G, 1b,{'b'},['b'],[1],['b']
b_L,H^+,1,-,t,b_L -- (t) -- H^+, 1t,{'t'},['t'],[1],['t']
b_L,H^0,1,-,b,b_L -- (b) -- H^0, 1b,{'b'},['b'],[1],['b']
b_L,q,2,B,bj,b_L -- (b) -- B -- (j) -- q, 1j_l + 1b,"{'bj', 'tj'}",['3j'],[2],['3j']
b_L,q,2,W^+,tj,b_L -- (t) -- W^+ -- (j) -- q, 1j_l + 1t,"{'bj', 'tj'}",['3j'],[2],['3j']
b_L,q,2,W^0,bj,b_L -- (b) -- W^0 -- (j) -- q, 1j_l + 1b,"{'bj', 'tj'}",['3j'],[2],['3j']
b_L,q,2,G,bj,b_L -- (b) -- G -- (j) -- q, 1j_l + 1b,"{'bj', 'tj'}",['3j'],[2],['3j']
b_L,d,2,B,bj,b_L -- (b) -- B -- (j) -- d, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b_L,d,2,G,bj,b_L -- (b) -- G -- (j) -- d, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b_L,u,2,B,bj,b_L -- (b) -- B -- (j) -- u, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b_L,u,2,G,bj,b_L -- (b) -- G -- (j) -- u, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b_L,l,2,B,bl,b_L -- (b) -- B -- (l) -- l, 1b + 1l,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
b_L,l,2,W^+,tE,b_L -- (t) -- W^+ -- (E) -- l, 1t + MET,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
b_L,l,2,W^0,bl,b_L -- (b) -- W^0 -- (l) -- l, 1b + 1l,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
b_L,nu,2,B,bE,b_L -- (b) -- B -- (E) -- nu, 1b + MET,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
b_L,nu,2,W^+,tl,b_L -- (t) -- W^+ -- (l) -- nu, 1t + 1l,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
b_L,nu,2,W^0,bE,b_L -- (b) -- W^0 -- (E) -- nu, 1b + MET,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
b_L,e,2,B,bl,b_L -- (b) -- B -- (l) -- e, 1b + 1l,{'bl'},['bl'],[1],['bl']
b_L,t_L,2,B,tb,b_L -- (b) -- B -- (t) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,t_L,2,W^+,tb,b_L -- (t) -- W^+ -- (b) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,t_L,2,W^0,tb,b_L -- (b) -- W^0 -- (t) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,t_L,2,G,tb,b_L -- (b) -- G -- (t) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,t_L,2,H^+,tb,b_L -- (t) -- H^+ -- (b) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,t_L,2,H^0,tb,b_L -- (b) -- H^0 -- (t) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,t,2,B,tb,b_L -- (b) -- B -- (t) -- t, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,t,2,G,tb,b_L -- (b) -- G -- (t) -- t, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,t,2,H^+,tb,b_L -- (t) -- H^+ -- (b) -- t, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,t,2,H^0,tb,b_L -- (b) -- H^0 -- (t) -- t, 1t + 1b,{'tb'},['tb'],[1],['tb']
b_L,b,2,B,bb,b_L -- (b) -- B -- (b) -- b, 2b,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
b_L,b,2,G,bb,b_L -- (b) -- G -- (b) -- b, 2b,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
b_L,b,2,H^+,tt,b_L -- (t) -- H^+ -- (t) -- b, 2t,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
b_L,b,2,H^0,bb,b_L -- (b) -- H^0 -- (b) -- b, 2b,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
b_L,tau_L,2,B,bT,b_L -- (b) -- B -- (T) -- tau_L, 1b + 1tau,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
b_L,tau_L,2,W^+,tE,b_L -- (t) -- W^+ -- (E) -- tau_L, 1t + MET,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
b_L,tau_L,2,W^0,bT,b_L -- (b) -- W^0 -- (T) -- tau_L, 1b + 1tau,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
b_L,nu_tau,2,B,bE,b_L -- (b) -- B -- (E) -- nu_tau, 1b + MET,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
b_L,nu_tau,2,W^+,tT,b_L -- (t) -- W^+ -- (T) -- nu_tau, 1t + 1tau,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
b_L,nu_tau,2,W^0,bE,b_L -- (b) -- W^0 -- (E) -- nu_tau, 1b + MET,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
b_L,tau,2,B,bT,b_L -- (b) -- B -- (T) -- tau, 1b + 1tau,{'bT'},['bT'],[1],['bT']
t_L,B,1,-,t,t_L -- (t) -- B, 1t,{'t'},['t'],[1],['t']
t_L,W^+,1,-,b,t_L -- (b) -- W^+, 1b,{'b'},['b'],[1],['b']
t_L,W^0,1,-,t,t_L -- (t) -- W^0, 1t,{'t'},['t'],[1],['t']
t_L,G,1,-,t,t_L -- (t) -- G, 1t,{'t'},['t'],[1],['t']
t_L,H^+,1,-,b,t_L -- (b) -- H^+, 1b,{'b'},['b'],[1],['b']
t_L,H^0,1,-,t,t_L -- (t) -- H^0, 1t,{'t'},['t'],[1],['t']
t_L,q,2,B,tj,t_L -- (t) -- B -- (j) -- q, 1j_l + 1t,"{'bj', 'tj'}",['3j'],[2],['3j']
t_L,q,2,W^+,bj,t_L -- (b) -- W^+ -- (j) -- q, 1j_l + 1b,"{'bj', 'tj'}",['3j'],[2],['3j']
t_L,q,2,W^0,tj,t_L -- (t) -- W^0 -- (j) -- q, 1j_l + 1t,"{'bj', 'tj'}",['3j'],[2],['3j']
t_L,q,2,G,tj,t_L -- (t) -- G -- (j) -- q, 1j_l + 1t,"{'bj', 'tj'}",['3j'],[2],['3j']
t_L,d,2,B,tj,t_L -- (t) -- B -- (j) -- d, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t_L,d,2,G,tj,t_L -- (t) -- G -- (j) -- d, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t_L,u,2,B,tj,t_L -- (t) -- B -- (j) -- u, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t_L,u,2,G,tj,t_L -- (t) -- G -- (j) -- u, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t_L,l,2,B,tl,t_L -- (t) -- B -- (l) -- l, 1t + 1l,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
t_L,l,2,W^+,bE,t_L -- (b) -- W^+ -- (E) -- l, 1b + MET,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
t_L,l,2,W^0,tl,t_L -- (t) -- W^0 -- (l) -- l, 1t + 1l,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
t_L,nu,2,B,tE,t_L -- (t) -- B -- (E) -- nu, 1t + MET,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
t_L,nu,2,W^+,bl,t_L -- (b) -- W^+ -- (l) -- nu, 1b + 1l,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
t_L,nu,2,W^0,tE,t_L -- (t) -- W^0 -- (E) -- nu, 1t + MET,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
t_L,e,2,B,tl,t_L -- (t) -- B -- (l) -- e, 1t + 1l,{'tl'},['tl'],[1],['tl']
t_L,b_L,2,B,tb,t_L -- (t) -- B -- (b) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,b_L,2,W^+,tb,t_L -- (b) -- W^+ -- (t) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,b_L,2,W^0,tb,t_L -- (t) -- W^0 -- (b) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,b_L,2,G,tb,t_L -- (t) -- G -- (b) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,b_L,2,H^+,tb,t_L -- (b) -- H^+ -- (t) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,b_L,2,H^0,tb,t_L -- (t) -- H^0 -- (b) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,t,2,B,tt,t_L -- (t) -- B -- (t) -- t, 2t,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
t_L,t,2,G,tt,t_L -- (t) -- G -- (t) -- t, 2t,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
t_L,t,2,H^+,bb,t_L -- (b) -- H^+ -- (b) -- t, 2b,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
t_L,t,2,H^0,tt,t_L -- (t) -- H^0 -- (t) -- t, 2t,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
t_L,b,2,B,tb,t_L -- (t) -- B -- (b) -- b, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,b,2,G,tb,t_L -- (t) -- G -- (b) -- b, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,b,2,H^+,tb,t_L -- (b) -- H^+ -- (t) -- b, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,b,2,H^0,tb,t_L -- (t) -- H^0 -- (b) -- b, 1t + 1b,{'tb'},['tb'],[1],['tb']
t_L,tau_L,2,B,tT,t_L -- (t) -- B -- (T) -- tau_L, 1t + 1tau,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
t_L,tau_L,2,W^+,bE,t_L -- (b) -- W^+ -- (E) -- tau_L, 1b + MET,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
t_L,tau_L,2,W^0,tT,t_L -- (t) -- W^0 -- (T) -- tau_L, 1t + 1tau,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
t_L,nu_tau,2,B,tE,t_L -- (t) -- B -- (E) -- nu_tau, 1t + MET,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
t_L,nu_tau,2,W^+,bT,t_L -- (b) -- W^+ -- (T) -- nu_tau, 1b + 1tau,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
t_L,nu_tau,2,W^0,tE,t_L -- (t) -- W^0 -- (E) -- nu_tau, 1t + MET,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
t_L,tau,2,B,tT,t_L -- (t) -- B -- (T) -- tau, 1t + 1tau,{'tT'},['tT'],[1],['tT']
t,B,1,-,t,t -- (t) -- B, 1t,{'t'},['t'],[1],['t']
t,W^+,2,H^+,vb,t -- (b) -- H^+ -- (v) -- W^+, 1b + 1v,"{'vb', 'vt'}",['v3'],[2],['v3']
t,W^+,2,H^0,vt,t -- (t) -- H^0 -- (v) -- W^+, 1t + 1v,"{'vb', 'vt'}",['v3'],[2],['v3']
t,W^0,2,H^+,vb,t -- (b) -- H^+ -- (v) -- W^0, 1b + 1v,"{'vb', 'vt'}",['v3'],[2],['v3']
t,W^0,2,H^0,vt,t -- (t) -- H^0 -- (v) -- W^0, 1t + 1v,"{'vb', 'vt'}",['v3'],[2],['v3']
t,G,1,-,t,t -- (t) -- G, 1t,{'t'},['t'],[1],['t']
t,H^+,1,-,b,t -- (b) -- H^+, 1b,{'b'},['b'],[1],['b']
t,H^0,1,-,t,t -- (t) -- H^0, 1t,{'t'},['t'],[1],['t']
t,q,2,B,tj,t -- (t) -- B -- (j) -- q, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t,q,2,G,tj,t -- (t) -- G -- (j) -- q, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t,d,2,B,tj,t -- (t) -- B -- (j) -- d, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t,d,2,G,tj,t -- (t) -- G -- (j) -- d, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t,u,2,B,tj,t -- (t) -- B -- (j) -- u, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t,u,2,G,tj,t -- (t) -- G -- (j) -- u, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
t,l,2,B,tl,t -- (t) -- B -- (l) -- l, 1t + 1l,{'tl'},['tl'],[1],['tl']
t,nu,2,B,tE,t -- (t) -- B -- (E) -- nu, 1t + MET,{'tE'},['tE'],[1],['tE']
t,e,2,B,tl,t -- (t) -- B -- (l) -- e, 1t + 1l,{'tl'},['tl'],[1],['tl']
t,b_L,2,B,tb,t -- (t) -- B -- (b) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t,b_L,2,G,tb,t -- (t) -- G -- (b) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t,b_L,2,H^+,tb,t -- (b) -- H^+ -- (t) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t,b_L,2,H^0,tb,t -- (t) -- H^0 -- (b) -- b_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
t,t_L,2,B,tt,t -- (t) -- B -- (t) -- t_L, 2t,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
t,t_L,2,G,tt,t -- (t) -- G -- (t) -- t_L, 2t,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
t,t_L,2,H^+,bb,t -- (b) -- H^+ -- (b) -- t_L, 2b,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
t,t_L,2,H^0,tt,t -- (t) -- H^0 -- (t) -- t_L, 2t,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
t,b,2,B,tb,t -- (t) -- B -- (b) -- b, 1t + 1b,{'tb'},['tb'],[1],['tb']
t,b,2,G,tb,t -- (t) -- G -- (b) -- b, 1t + 1b,{'tb'},['tb'],[1],['tb']
t,b,2,H^+,tb,t -- (b) -- H^+ -- (t) -- b, 1t + 1b,{'tb'},['tb'],[1],['tb']
t,b,2,H^0,tb,t -- (t) -- H^0 -- (b) -- b, 1t + 1b,{'tb'},['tb'],[1],['tb']
t,tau_L,2,B,tT,t -- (t) -- B -- (T) -- tau_L, 1t + 1tau,{'tT'},['tT'],[1],['tT']
t,nu_tau,2,B,tE,t -- (t) -- B -- (E) -- nu_tau, 1t + MET,{'tE'},['tE'],[1],['tE']
t,tau,2,B,tT,t -- (t) -- B -- (T) -- tau, 1t + 1tau,{'tT'},['tT'],[1],['tT']
b,B,1,-,b,b -- (b) -- B, 1b,{'b'},['b'],[1],['b']
b,W^+,2,H^+,vt,b -- (t) -- H^+ -- (v) -- W^+, 1t + 1v,"{'vb', 'vt'}",['v3'],[2],['v3']
b,W^+,2,H^0,vb,b -- (b) -- H^0 -- (v) -- W^+, 1b + 1v,"{'vb', 'vt'}",['v3'],[2],['v3']
b,W^0,2,H^+,vt,b -- (t) -- H^+ -- (v) -- W^0, 1t + 1v,"{'vb', 'vt'}",['v3'],[2],['v3']
b,W^0,2,H^0,vb,b -- (b) -- H^0 -- (v) -- W^0, 1b + 1v,"{'vb', 'vt'}",['v3'],[2],['v3']
b,G,1,-,b,b -- (b) -- G, 1b,{'b'},['b'],[1],['b']
b,H^+,1,-,t,b -- (t) -- H^+, 1t,{'t'},['t'],[1],['t']
b,H^0,1,-,b,b -- (b) -- H^0, 1b,{'b'},['b'],[1],['b']
b,q,2,B,bj,b -- (b) -- B -- (j) -- q, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b,q,2,G,bj,b -- (b) -- G -- (j) -- q, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b,d,2,B,bj,b -- (b) -- B -- (j) -- d, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b,d,2,G,bj,b -- (b) -- G -- (j) -- d, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b,u,2,B,bj,b -- (b) -- B -- (j) -- u, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b,u,2,G,bj,b -- (b) -- G -- (j) -- u, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
b,l,2,B,bl,b -- (b) -- B -- (l) -- l, 1b + 1l,{'bl'},['bl'],[1],['bl']
b,nu,2,B,bE,b -- (b) -- B -- (E) -- nu, 1b + MET,{'bE'},['bE'],[1],['bE']
b,e,2,B,bl,b -- (b) -- B -- (l) -- e, 1b + 1l,{'bl'},['bl'],[1],['bl']
b,b_L,2,B,bb,b -- (b) -- B -- (b) -- b_L, 2b,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
b,b_L,2,G,bb,b -- (b) -- G -- (b) -- b_L, 2b,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
b,b_L,2,H^+,tt,b -- (t) -- H^+ -- (t) -- b_L, 2t,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
b,b_L,2,H^0,bb,b -- (b) -- H^0 -- (b) -- b_L, 2b,"{'bb', 'tt'}","['bb', 'tt']","[1, 1]","['bb', 'tt']"
b,t_L,2,B,tb,b -- (b) -- B -- (t) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b,t_L,2,G,tb,b -- (b) -- G -- (t) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b,t_L,2,H^+,tb,b -- (t) -- H^+ -- (b) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b,t_L,2,H^0,tb,b -- (b) -- H^0 -- (t) -- t_L, 1t + 1b,{'tb'},['tb'],[1],['tb']
b,t,2,B,tb,b -- (b) -- B -- (t) -- t, 1t + 1b,{'tb'},['tb'],[1],['tb']
b,t,2,G,tb,b -- (b) -- G -- (t) -- t, 1t + 1b,{'tb'},['tb'],[1],['tb']
b,t,2,H^+,tb,b -- (t) -- H^+ -- (b) -- t, 1t + 1b,{'tb'},['tb'],[1],['tb']
b,t,2,H^0,tb,b -- (b) -- H^0 -- (t) -- t, 1t + 1b,{'tb'},['tb'],[1],['tb']
b,tau_L,2,B,bT,b -- (b) -- B -- (T) -- tau_L, 1b + 1tau,{'bT'},['bT'],[1],['bT']
b,nu_tau,2,B,bE,b -- (b) -- B -- (E) -- nu_tau, 1b + MET,{'bE'},['bE'],[1],['bE']
b,tau,2,B,bT,b -- (b) -- B -- (T) -- tau, 1b + 1tau,{'bT'},['bT'],[1],['bT']
tau_L,B,1,-,T,tau_L -- (T) -- B, 1tau,{'T'},['T'],[1],['T']
tau_L,W^+,1,-,E,tau_L -- (E) -- W^+, MET,{'E'},['E'],[1],['E']
tau_L,W^0,1,-,T,tau_L -- (T) -- W^0, 1tau,{'T'},['T'],[1],['T']
tau_L,G,3,B q,jjT,tau_L -- (T) -- B -- (j) -- q -- (j) -- G, 2j_l + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
